paper_id,source_db,title,authors,journal,year,doi,pmid,study_type,tea_type,material_form,component_group,activity_category,processing_present,extraction_present,microbiome_present,include_status,exclusion_reason,notes
PMID_41470906,PubMed,Pioneering Insights into the Complexities of Salt-Sensitive Hypertension: Central Nervous System Mechanisms and Dietary Bioactive Compound Interventions.,Wang R; Xu B; Liu X; Guo Q; Miodonski G; Shan Z; Du D; Chen QH,Nutrients,2025,10.3390/nu17243961,41470906,systematic review,unspecified tea,unspecified material,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41462286,PubMed,Modification role of tea in the association of dietary meat intake and obesity risk.,Cai S; Wu C; Zhang J; Na X; Tan Y; Zhao A,Nutrition journal,2025,10.1186/s12937-025-01258-7,41462286,animal study,unspecified tea,tea infusion,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41459787,PubMed,"Brewing Traditions of Northeast India, South Assam: Exploring Rice Beer's Cultural Significance and Indigenous Craftsmanship.",Yumnam H; Nath S; Sharma I,Biotechnology and applied biochemistry,2025,10.1002/bab.70113,41459787,animal study,unspecified tea,unspecified material,multiple component groups,other,yes,no,no,include,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41458664,PubMed,Effect of Epidural Anaesthesia on Postoperative Neutrophil-to-Lymphocyte Ratio in Paediatric Cardiac Surgery: A Retrospective Cohort Study.,Kumar A; Priyadarshi M; Chandran P; Agrawal S; Gupta A; Nehra D,Cureus,2025,10.7759/cureus.97964,41458664,cohort study,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41458132,PubMed,Reducing acrylamide in bread with plant additives: a systematic review.,Abedini A; Salimi M; Zargaraan A; Sadighara P; Sani MA; Mortazavian AM; Mohammadi A,Food chemistry: X,2025,10.1016/j.fochx.2025.103378,41458132,systematic review,green tea,tea extract,mixed polyphenols,antioxidant,yes,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41427140,PubMed,"Effects of green tea dust on the biochemical parameters, antioxidant capacity, and intestinal microbiota composition in goose.",Gu Z; Xu W; Tian Y; Lu L; Chen G,Frontiers in veterinary science,2025,10.3389/fvets.2025.1694350,41427140,cohort study,green tea,tea leaf,multiple component groups,gut microbiota modulation,yes,no,yes,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41425625,PubMed,Plant food-derived antioxidant nutrients in neuroprotection against chemotherapy-induced neurotoxicity: from molecular mechanisms to clinical applications.,Li W; Yang D; Zhang Z; Wang M; Xu S; Jiang R; Chen J; Wu C; Qian J,Frontiers in nutrition,2025,10.3389/fnut.2025.1667421,41425625,systematic review,green tea,purified component,catechins,neuroprotection,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41418292,PubMed,"Unlocking the biomedical potential of epigallocatechin-3-gallate: a review on bioactive properties, stability limitations, and nano-delivery innovations.",Khan AUR; Khan MZ; Ahmad A; Li J; Song L,Natural product research,2025,10.1080/14786419.2025.2601259,41418292,systematic review,green tea,purified component,catechins,cardiovascular protection,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41409372,PubMed,Exploring the Impact of Foods and Dietary Patterns on Melanoma Risk.,Kalavsky M; Abdul Gafoor SM,Cureus,2025,10.7759/cureus.99404,41409372,systematic review,unspecified tea,tea infusion,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41373951,PubMed,Longitudinal Association of Coffee and Tea Consumption with Bone Mineral Density in Older Women: A 10-Year Repeated-Measures Analysis in the Study of Osteoporotic Fractures.,Liu RY; Liu E,Nutrients,2025,10.3390/nu17233660,41373951,cohort study,unspecified tea,tea infusion,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41373414,PubMed,Crude Plant Extracts and Their Anti-Inflammatory Potential in Oral Inflammatory Cell Models: A Systematic Review of In Vitro Studies.,Rasheed I; Gruber R,International journal of molecular sciences,2025,10.3390/ijms262311253,41373414,systematic review,unspecified tea,tea extract,whole extract,anti-inflammatory,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41362433,PubMed,"Antimicrobial and Anti-Infective Potential of Herbal Creams in Dermatology: Efficacy, Safety, and Challenges in Skin Infection Management.",Brar GS; Nandy SK; Sharma A; Siddiqui AJ; Sharma L,Infection and drug resistance,2025,10.2147/IDR.S565852,41362433,systematic review,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41357894,PubMed,Quercetin exhibits multi-target anti-allergic effects in animal models: a systematic review and meta-analysis of preclinical studies.,Lv Z; Pan Z; Huang Y; Yang H; Li X,Frontiers in pharmacology,2025,10.3389/fphar.2025.1673712,41357894,meta-analysis,unspecified tea,tea extract,whole extract,anti-inflammatory,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41356832,PubMed,MiRNA-3Age: a microRNA-based biological age model and its modulation by lifestyle and nutrition.,Schneider J; Preyer C; Steil M; Biazid M; Pointner A; Haslberger AG; Hippe B,Frontiers in nutrition,2025,10.3389/fnut.2025.1659730,41356832,cohort study,green tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41341495,PubMed,A systematic review: polyphenol's effect on food allergy via microbiome modulation.,Rana TS; Bansode RR; Rana JP; Williams LL,Frontiers in microbiology,2025,10.3389/fmicb.2025.1673472,41341495,systematic review,green tea,tea extract,mixed polyphenols,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41328052,PubMed,Biosynthesis and Application of Catechins and Their Derivatives in Camellia sinensis.,Yao H; Gu Y; Zhu D; Tang D; Chen W; Chen Y; Zhang J; Tan L,Food science & nutrition,2025,10.1002/fsn3.71277,41328052,plant/agronomy study,unspecified tea,purified component,catechins,antioxidant,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q1;Q5; abstract_saved_in_raw_batch
PMID_41323331,PubMed,"Selenium in tea plant cultivation: bioavailability, uptake, metabolism, and physiological regulation.",An L; Mao Y; Huang D; Leng Y; Chen X,Frontiers in plant science,2025,10.3389/fpls.2025.1718992,41323331,plant/agronomy study,unspecified tea,unspecified material,multiple component groups,other,no,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41316291,PubMed,From molecular mechanisms to translational applications: a parallel assessment of green and black tea modulation of oxidative stress.,Zhao SJ; Tan Y; Xie H; Huang CL; Wang FX; Xiao X,Nutrition & metabolism,2025,10.1186/s12986-025-01047-3,41316291,systematic review,green tea,purified component,mixed polyphenols,metabolic improvement,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41304966,PubMed,Biological Activities of Novel Kombuchas Based on Alternative Ingredients to Replace Tea Leaves.,Hontana-Moreno N; Morales D,"Pharmaceuticals (Basel, Switzerland)",2025,10.3390/ph18111722,41304966,systematic review,fermented tea,fermented beverage,multiple component groups,antioxidant,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41303363,PubMed,Medicinal Plants for a Healthy Gut Microbiome: Scientific Insights into Modern Herbal Applications.,Pacyga K; Tabiś A; Pacyga P,International journal of molecular sciences,2025,10.3390/ijms262210875,41303363,systematic review,green tea,unspecified material,multiple component groups,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41303338,PubMed,Plant-Derived Modifiers for Antimicrobial Soft Denture Liners: A Review.,Kula P; Chladek G; Barszczewska-Rybarek I,International journal of molecular sciences,2025,10.3390/ijms262210848,41303338,systematic review,unspecified tea,tea extract,whole extract,other,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41300675,PubMed,Phytotherapy in Pediatric Dentistry: A Narrative Review of Clinical Applications and Evidence.,Miclăuș ZE; Moca RT; Matei RI; Moca AE; Țenț A; Porumb A,"Children (Basel, Switzerland)",2025,10.3390/children12111559,41300675,systematic review,green tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41296402,PubMed,Regulatory Effects of Coffee/Chlorogenic Acid and Tea/Epigallocatechin-3-O-Gallate on microRNA in Association with Their Anticancer Activity.,Isemura M; Hayakawa S; Ohishi T; Miyoshi N; Fukutomi R; Nakamura Y,Current issues in molecular biology,2025,10.3390/cimb47110898,41296402,systematic review,green tea,purified component,catechins,other,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41282206,PubMed,How Tea Consumption Interacts with Genetics to Affect Cardiovascular Biomarkers in Older Adults? Findings from the CLHLS.,Wang J; Ye KX; Li C; Zou M; Cao L; Wang X; Yu L; Sun L; Maier AB; Wang Y; Guo J; Zeng Y; Chen H; Feng Q,Research square,2025,10.21203/rs.3.rs-7554829/v1,41282206,cohort study,unspecified tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41277394,PubMed,Oolong tea polyphenols alleviate cognitive impairment in sleep-deprived mice through the microbiota-gut-brain axis.,Hu N; Dai H; Tong M; Sun S; Zhao M; Zhang X,Food & function,2025,10.1039/d5fo03736k,41277394,animal study,oolong tea,purified component,tea polysaccharides,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41277259,PubMed,Dietary factors and MRI biomarkers of brain ageing in general populations: a comprehensive systematic review.,Kim MK; Kwon BJ; Kim YM; Lee JM; Kim HC; Hong JY; Kim JE,Nutrition research reviews,2025,10.1017/S0954422425100267,41277259,systematic review,green tea,purified component,mixed polyphenols,neuroprotection,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41274681,PubMed,Microbial profiling of bold green tea bottled beverages: A screening experiment.,Imai M; Kawachi M; Wakui A; Miyazawa M; Sekiguchi M; Kato Y; Sato H; Naruse Y; Asano N; Morohashi M; Sano H; Abiko Y; Washio J; Tanaka K; Takahashi N; Sato T,Journal of oral biosciences,2025,10.1016/j.job.2025.100697,41274681,animal study,green tea,tea extract,catechins,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41271838,PubMed,Gut microbiota-driven diseases and intervention strategies - lessons from China.,Zhou Y; Gong T; Yi C; Yang W; Ye G; Xiao D; Cao Y; Xiong Y; Ibáñez E; Cifuentes A; Ren L; Lu W,NPJ science of food,2025,10.1038/s41538-025-00610-9,41271838,systematic review,unspecified tea,unspecified material,multiple component groups,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41269420,PubMed,Therapeutic potential of green tea's epigallocatechin-3-gallate in oral cancer: a comprehensive systematic review of cellular and molecular pathways.,Ramsridhar S; Veeraraghavan VP; Adtani PN; Francis AP; Rajkumar C; Balasubramanian M; Kalaivanan D,Discover oncology,2025,10.1007/s12672-025-03866-5,41269420,systematic review,green tea,purified component,catechins,anti-inflammatory,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41265599,PubMed,Cold plasma treatment and tea polyphenols addition synergistically enhance the properties of κ-carrageenan/carboxymethyl chitosan films.,Zhao C; Shao R; Yuan P; Song J; Jiang G,International journal of biological macromolecules,2025,10.1016/j.ijbiomac.2025.149110,41265599,animal study,unspecified tea,purified component,mixed polyphenols,other,no,no,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41255516,PubMed,Epigallocatechin Gallate Attenuates CaOx Crystal-Induced Renal Tubular Injury to Inhibit CaOx Nephrolithiasis via GRP94/PI3K/AKT Signaling.,Wu J; Liu M; Gao M; Li Y; Zhang Y; Tang L; Yu H; Liao Z; Cui Y; Zeng F; Chen H; Zhu Z,Biomaterials research,2025,10.34133/bmr.0271,41255516,cohort study,unspecified tea,purified component,catechins,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41244722,PubMed,Tea-derived catalysts: a sustainable approach to organic transformations.,Amiri M; Vazehi Z; Abedini M; Shirini F,RSC advances,2025,10.1039/d5ra05453b,41244722,systematic review,unspecified tea,purified component,mixed polyphenols,other,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41235304,PubMed,Efficacy of dietary supplements as an adjunctive therapy for polycystic ovary syndrome: an umbrella meta-analysis.,Wang R; Huang K; Wang M; Zou W; Huang Y; Jiang W; Feng Y; Shen H; Lei X,Frontiers in nutrition,2025,10.3389/fnut.2025.1705284,41235304,meta-analysis,green tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1;Q3; abstract_saved_in_raw_batch
PMID_41226835,PubMed,Epigallocatechin Gallate as a Molecular Therapeutic in Heart Failure and Cardio-Oncology: Mechanistic Pathways and Translational Perspectives.,Ajaz F; Haddad J; Huda B; Yousuf M; Patnaik R; Bhurka F; Banerjee Y,International journal of molecular sciences,2025,10.3390/ijms262110798,41226835,systematic review,green tea,purified component,catechins,metabolic improvement,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41210635,PubMed,Advances in research and applications of Epigallocatechin gallate: from green tea to therapeutic gold.,Mangla B; Garg M; Kumar P; Javed S; Yadav S; Pathan T; Ahsan W; Aggarwal G,Journal of food science and technology,2025,10.1007/s13197-025-06442-5,41210635,systematic review,green tea,purified component,catechins,neuroprotection,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41207049,PubMed,"Influence mechanism of fixation on the development of green tea flavor and related non-volatile and volatile metabolites by objective quantification, widely targeted metabolomics, and aroma metabolomics.",Hua J; Li X; Zou C; Yang L; Ouyang W; Chen M; Lv X; Zhang F; Zhu X; An T; Wang J; Zhu J; Yuan H; Jiang Y,Food chemistry,2025,10.1016/j.foodchem.2025.146991,41207049,animal study,green tea,purified component,catechins,other,yes,no,no,maybe,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41204438,PubMed,"Bioactive Compounds of Ilex paraguariensis: A Critical Update on Extraction, Gastrointestinal Stability, and Technological Applications.",Palavicini SMS; Puton BMS; Jacques RA; Valduga E; Backes GT; Paroul N; Steffens C; Cansian RL,Journal of food science,2025,10.1111/1750-3841.70679,41204438,systematic review,unspecified tea,tea extract,caffeine,anti-inflammatory,yes,yes,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41184896,PubMed,Higher Life's Essential 8 score is associated with lower risk of kidney stones in Chinese adults: a cross-sectional study.,Chen X; Wang Y; Mi F; Zhou J; Zhang X; Qin Z; Zeng J; Fu C; Qian Y; Yang J; Kangzhuo B; Tan Y; Xia J; Meng Q; Feng Y; Yin J,BMC public health,2025,10.1186/s12889-025-24499-x,41184896,cohort study,unspecified tea,unspecified material,multiple component groups,other,no,no,no,maybe,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41175620,PubMed,Does thermal processing improve intestinal antioxidant function of key tea components? A comparative study on polyphenols and theabrownin under oxidative stress.,Fan X; Wang Q; Yu W; Yang H; Zhang F; Yu B; He J; Luo J; Luo Y; Yan H; Wang J; Pu J; Mao X,Food chemistry,2025,10.1016/j.foodchem.2025.146847,41175620,animal study,unspecified tea,purified component,mixed polyphenols,antioxidant,yes,no,no,include,,matched_queries=Q3;Q4; abstract_saved_in_raw_batch
PMID_41166814,PubMed,Integrated untargeted and targeted metabolomics and microbiome profiling reveal the effects of storage duration on the flavor quality of Rizhao Jinhua white tea.,Li H; Song K; Zhang X; Wang S; Yang L,Food chemistry,2025,10.1016/j.foodchem.2025.146811,41166814,animal study,white tea,purified component,theaflavins,gut microbiota modulation,no,no,yes,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41163054,PubMed,"The effects of a newly developed beverage powder supplement on anthropometric measures, body composition, metabolic syndrome components, and appetite in obese or overweight adults: a protocol for a randomized clinical trial study.",Asghari P; Afshari A; Sadeghi T; Jafarzadeh Esfehani A; Talebi S; Nematy M,Trials,2025,10.1186/s13063-025-09180-3,41163054,randomized controlled trial,green tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41157739,PubMed,A Review and Survey of Local Eastern Kentucky Medicinal Plants and Their Pharmacological Benefits.,Veldhi P; Crager C; Ghayur A; Ul-Haq Z; Ghayur MN,"Plants (Basel, Switzerland)",2025,10.3390/plants14203182,41157739,systematic review,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41156555,PubMed,Chlorogenic Acid's Role in Metabolic Health: Mechanisms and Therapeutic Potential.,Zalewska K; Kulawik M; Gierszewska J; Gramala Z; Kalus O; Karpiński M; Maćkowiak J; Staniewski A; Szymańska Z; Zalewska B; Lu W; Cielecka-Piontek J; Zalewski P,Nutrients,2025,10.3390/nu17203303,41156555,systematic review,unspecified tea,tea extract,mixed polyphenols,anti-obesity,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41151447,PubMed,Targeted ileal microbiome modulation by in ovo seaweed polyphenols (Fucus spiralis) as an alternative to in-feed antibiotics in broiler chickens.,Lu J; Petri RM; Foster J; Collins SA,Poultry science,2025,10.1016/j.psj.2025.105976,41151447,animal study,green tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41149402,PubMed,Single-Step Engineered Gelatin-Based Hydrogel for Integrated Prevention of Postoperative Adhesion and Promotion of Wound Healing.,Wu X; Sun L; Chen J; Su M; Liu Z,"Gels (Basel, Switzerland)",2025,10.3390/gels11100797,41149402,animal study,unspecified tea,purified component,mixed polyphenols,anti-inflammatory,no,no,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41142253,PubMed,Research on the mechanisms of plant bioactive metabolites in anti-skin aging and future development prospects.,Wang H; Zheng J; Cao S; Lv J,Frontiers in pharmacology,2025,10.3389/fphar.2025.1673075,41142253,systematic review,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41140262,PubMed,The impact of (poly)phenol-rich foods and extracts on flow-mediated dilation (FMD): a narrative review.,Murphy BÓ; Neill HR; Magee N; Rosbotham EJ; Pourshahidi LK; Richardson P; Pouchieu C; Gaudout D; Ray S; Bresciani L; Del Rio D; Rodriguez-Mateos A; Crozier A; Gill CIR,Food & function,2025,10.1039/d5fo01106j,41140262,systematic review,unspecified tea,tea extract,caffeine,cardiovascular protection,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41140078,PubMed,A Review of the Impact of Green Tea (Camellia sinensis L.) on Oral Health.,Alagarsamy K; Chaiyasut C; Kesika P; Sivamaruthi BS,Current pharmaceutical design,2025,10.2174/0113816128393965250927115025,41140078,systematic review,green tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1;Q3; abstract_saved_in_raw_batch
PMID_41135302,PubMed,The mediating role of oxidative balance score in the association between magnesium-rich diet and cardiovascular mortality: Findings from the PLCO cohort study.,Lei L; Long B; Zhang F; Li X; Hui S; Wang M; Liu C; Yin W; Tong S,Atherosclerosis,2025,10.1016/j.atherosclerosis.2025.120528,41135302,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41110409,PubMed,"Multi-omics network analysis of flavour formation in golden-flowered Tibetan dark tea processed by ""flowering"" using raw materials with different fermentation degrees.",Zhang T; Xu Z; Yang X; Ning M; Ren M; Liu X; Wang Y; Li C; Xia C; Yu M; Chen S; Tang X; Liu C,Food chemistry,2025,10.1016/j.foodchem.2025.146735,41110409,plant/agronomy study,dark tea,purified component,mixed polyphenols,gut microbiota modulation,yes,no,yes,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41106481,PubMed,"Tea Polyphenol Epigallocatechin Gallate and the Gut-Health Axis: Unraveling Structural Characteristics, Metabolic Pathways, and Systemic Benefits.",Yang J; Chen W; Chen J; Xie D; Wang Y; Zhou J,"Advances in nutrition (Bethesda, Md.)",2025,10.1016/j.advnut.2025.100545,41106481,systematic review,green tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1;Q3;Q5; abstract_saved_in_raw_batch
PMID_41097554,PubMed,Optimization of Nano-SiO(2)/Tea Polyphenol/Pullulan Edible Composite Films for Postharvest Preservation of Cherry Tomatoes.,Huang P; Ding J; Han Y; Gong L; Wu F; Liu Y; Zhao P; Yang Z; Ye L; Zhou S; Qin W,"Foods (Basel, Switzerland)",2025,10.3390/foods14193386,41097554,plant/agronomy study,unspecified tea,purified component,mixed polyphenols,antioxidant,no,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41089755,PubMed,Fermented Tea and Cognitive Dysfunction in Diabetes: A Novel Perspective on the Gut-Brain AXIS.,Zhang R; Liao W,Food science & nutrition,2025,10.1002/fsn3.71048,41089755,systematic review,fermented tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1;Q3; abstract_saved_in_raw_batch
PMID_41088897,PubMed,Role of Major Bioactive Compounds in the Treatment of Anti-aging and Skincare: A Review.,Das G; Jiménez-Ortega LA; Banerjee S; Banerjee S; Bose S; Deswal G; Grewal AS; Shin HS; Heredia JB; Patra JK,Current pharmaceutical biotechnology,2025,10.2174/0113892010390942250916184542,41088897,systematic review,green tea,tea extract,whole extract,neuroprotection,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41081687,PubMed,Comparison of Epidural Analgesic Efficacy of Direct Thoracic versus Caudally Inserted Catheter Positioned in Thoracic Space in Children Undergoing Cardiac Surgery.,Sharma VK; Vaishnavi A,Annals of cardiac anaesthesia,2025,10.4103/aca.aca_25_25,41081687,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41073208,PubMed,The Association Between Green Tea Intake and Metabolic Syndrome: A Systematic Review and Meta-analysis of Randomized Controlled Trials.,Ghoflchi S; Mohammadi H; Teimouri M; Imani M; Hosseini H,Clinical therapeutics,2025,10.1016/j.clinthera.2025.09.011,41073208,meta-analysis,green tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q1;Q5; abstract_saved_in_raw_batch
PMID_41067627,PubMed,The dual fate of L-theanine in tea: Metabolic regulation and processing transformations.,Cheng H; Zheng J; Tu L; Chen L; He W; Wang Y; Liu Z; Xu P,Journal of advanced research,2025,10.1016/j.jare.2025.10.002,41067627,systematic review,unspecified tea,tea leaf,theanine,metabolic improvement,yes,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41063115,PubMed,Association of herbal tea consumption with cardiovascular diseases in the general population: evidence from the MESA cohort.,Zhang B; Tang W; Wu Y; Feng S; Yang B,Nutrition journal,2025,10.1186/s12937-025-01196-4,41063115,cohort study,green tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41061287,PubMed,"Theaflavins in black tea ameliorate high-fat diet-induced obesity and inflammation via gut microbiota, AMPK-mediated metabolism, and NF-κB pathway.",Fang W; Wang K; Wen S; Zhou F; Ouyang J; Zhang S; Zeng H; Hara Y; Huang JA; Liu Z,Phytomedicine : international journal of phytotherapy and phytopharmacology,2025,10.1016/j.phymed.2025.157314,41061287,animal study,black tea,purified component,theaflavins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41055146,PubMed,"Green tea prepared via the daily infusion method prevents non-alcoholic fatty liver disease by targeting intestinal lipid absorption, hepatic lipid metabolism and gut microbiota composition.",Orita T; Chogahara S; Sakao K; Lin Q; Ijiri D; Hou DX,Food & function,2025,10.1039/d4fo05479b,41055146,animal study,green tea,tea extract,catechins,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41052623,PubMed,Effect of Origanum majorana tea on oxidative stress biomarkers in Parkinson's disease: a randomized placebo-controlled pilot study.,Chahra C; Sawssen M; Anis H; Salma N; Manel N; Sana BA; Maha BF,Neuroscience,2025,10.1016/j.neuroscience.2025.09.047,41052623,randomized controlled trial,unspecified tea,tea infusion,multiple component groups,antioxidant,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41019326,PubMed,Metabolic regulation of obesity by naturally occurring compounds: mechanisms and therapeutic potential.,Das M; Yagnik U; Raninga I; Banerjee D,Frontiers in endocrinology,2025,10.3389/fendo.2025.1655875,41019326,systematic review,green tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1;Q3; abstract_saved_in_raw_batch
PMID_41016864,PubMed,Circular economy opportunities in the yerba mate industry: a review.,Sola IMMS; Sola MBMS; Nogueira A; Alberti A,Journal of the science of food and agriculture,2025,10.1002/jsfa.70224,41016864,systematic review,unspecified tea,tea extract,caffeine,antioxidant,no,yes,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41011225,PubMed,"Advances in Pharmacological Properties, Molecular Mechanisms, and Bioavailability Strategies of Chlorogenic Acid in Cardiovascular Diseases Therapy.",Huang K; Zhang D; Wang R; Duan J; Hu L; Huang F; Liu W; Gu J; Li S; Yang C; Yang L,"Pharmaceuticals (Basel, Switzerland)",2025,10.3390/ph18091357,41011225,systematic review,unspecified tea,tea extract,whole extract,metabolic improvement,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41010543,PubMed,"Systematic Review of the Effects of Plant-Based Foods on Metabolic Outcomes in Adults with MASLD and Comorbidities Such as Obesity, Metabolic Syndrome, and Type 2 Diabetes.",Jurek JM; Zablocka-Slowinska K; Pieczynska J; Clavero Mestres H; Auguet T,Nutrients,2025,10.3390/nu17183020,41010543,systematic review,unspecified tea,tea extract,whole extract,anti-obesity,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41010475,PubMed,"Synergistic Effects of Green Tea Extract and Ginger Supplementation on Endurance Performance and Thermal Perception in Normothermic and Cold Environments: A Randomized, Placebo-Controlled, Double-Blind Crossover Trial.",Demirli A; Ulupınar S; Terzi M; Özbay S; Özkara AB; Gençoğlu C; Ouergui I; Ardigò LP,Nutrients,2025,10.3390/nu17182949,41010475,randomized controlled trial,green tea,tea extract,whole extract,metabolic improvement,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41009815,PubMed,Epigallocatechin-Gallate (EGCG): An Essential Molecule for Human Health and Well-Being.,Rovaldi E; Di Donato V; Paolino G; Bruno M; Medei A; Nisticò SP; Pellacani G; Kiss N; Azzella G; Banvolgyi A; Cantisani C,International journal of molecular sciences,2025,10.3390/ijms26189253,41009815,systematic review,green tea,purified component,catechins,antioxidant,yes,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
