record_id,paper_id,processing_present,extraction_present,component_present,tea_type,material_form,component_group,processing_step,extraction_method,compound_name,cultivar,origin,evidence_terms,raw_context_phrase,confidence_score,reasoning_short,patch_status,patch_uncertainty_flags
PMID_40909391_GLM1,PMID_40909391,false,true,true,yellow tea,tea infusion,catechins,,cold brewing; hot brewing,epigallocatechin; non-esterified catechins,Mogan large-leaf,,cold-brewed yellow tea; hot-brewed tea; non-esterified catechins; epigallocatechin,cold-brewed yellow tea has stronger anti-obesity effects...due to its higher content of non-esterified catechins,0.95,"Tea type, cultivar, extraction methods (cold/hot brewing), and specific catechin compounds explicitly reported in title and abstract.",llm_extracted,
PMID_40909391_GLM2,PMID_40909391,false,true,true,yellow tea,tea infusion,catechins,,cold brewing; hot brewing,epigallocatechin; non-esterified catechins,Mogan large-leaf,,cold-brewed yellow tea; hot-brewed tea; non-esterified catechins; epigallocatechin,"cold-brewed yellow tea has stronger anti-obesity effects...due to its higher content of non-esterified catechins; epigallocatechin (EGC), a key non-ester catechin",0.95,"Title and abstract specify yellow tea, cold/hot brewing extraction, and identify catechins and EGC as components.",llm_extracted,
PMID_40910807_GLM1,PMID_40910807,false,true,true,unspecified tea,purified component,mixed polyphenols,,chromatography; mass spectrometry; nuclear magnetic resonance,polyphenols; polyphenol derivatives; polyphenol oligomers; polyphenol polymers,,,separated and identified; chromatography; mass spectrometry; nuclear magnetic resonance,"polyphenols, their derivatives, and oligomers and polymers...were separated and identified...conventional methods, such as chromatography, mass spectrometry, and nuclear magnetic resonance",0.95,Abstract reports analytical separation and identification methods for polyphenols but no tea processing steps.,llm_extracted,
PMID_40910807_GLM2,PMID_40910807,false,true,true,unspecified tea,purified component,mixed polyphenols,,chromatography; mass spectrometry; nuclear magnetic resonance,,,,polyphenols; derivatives; oligomers; polymers; separated; identified; chromatography; mass spectrometry; nuclear magnetic resonance,"polyphenols, their derivatives, and oligomers and polymers... were separated and identified... conventional methods, such as chromatography, mass spectrometry, and nuclear magnetic resonance",0.85,"Abstract mentions separation and identification of polyphenols using chromatography, mass spectrometry, and NMR, but no specific tea processing is described.",llm_extracted,review article; general methods not specific to single study
PMID_40930783_GLM1,PMID_40930783,false,false,false,green tea,tea infusion,,,,,,Japan,green tea intake,adjusting for potential confounding factors including...green tea intake,0.90,"Tea mentioned only as dietary intake covariate; no processing, extraction, or component analysis reported.",llm_extracted,
PMID_40932098_GLM1,PMID_40932098,false,false,false,green tea,tea infusion,,,,,,,matcha tea;daily consumption;high antioxidant content,"Matcha tea, a type of green tea with high antioxidant content...drank matcha tea twice a day",0.95,Title and abstract specify matcha tea as a green tea consumed as an infusion; no processing or extraction methods reported.,llm_extracted,
PMID_40935265_GLM1,PMID_40935265,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-gallate; EGCG,,,"Epigallocatechin-3-gallate (EGCG), a key bioactive compound in green tea","Epigallocatechin-3-gallate (EGCG), a key bioactive compound in green tea",1.00,Abstract identifies EGCG as a bioactive compound in green tea but reports no processing or extraction methods.,llm_extracted,
PMID_40935265_GLM3,PMID_40935265,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-gallate; EGCG,,,"Epigallocatechin-3-gallate (EGCG), a key bioactive compound in green tea","Epigallocatechin-3-gallate (EGCG), a key bioactive compound in green tea",1.00,"Abstract explicitly identifies EGCG as a key bioactive compound in green tea, establishing component and tea type context.",llm_extracted,
PMID_40939879_GLM1,PMID_40939879,false,false,false,green tea,unspecified material,,,,,,Japan,green tea; Japanese Diet Index,green tea listed as component of Japanese Diet Index score,0.90,Green tea mentioned only as dietary intake component in index score; no processing or extraction details provided,llm_extracted,
PMID_40944258_GLM1,PMID_40944258,false,false,false,green tea,tea infusion,,,,,,,weekly tea consumption; green tea-specific consumption,"green tea-specific consumption (HR = 0.86; 95% CI: 0.75, 0.98)",0.90,"Epidemiological cohort study reports tea consumption via questionnaire; no processing or extraction methods described, only tea type and consumption patterns.",llm_extracted,
PMID_40972869_GLM1,PMID_40972869,false,false,false,unspecified tea,unspecified material,,,,,,,tea; whole foods,"tea (MD: 3.22%; 95% CI: 2.01%, 4.42%), with tea showing the greatest improvement in FMD",0.95,"Systematic review meta-analysis mentions tea only as a general food group without specifying processing, extraction, or specific components",llm_extracted,
PMID_40978769_AUTO1,PMID_40978769,false,false,false,,,,,,,,,,,1.00,"Title and abstract focus on LDL-C estimation formulas in Georgian adults with no mention of tea, tea processing, extraction, or components.",llm_extracted,
PMID_41008240_AUTO1,PMID_41008240,false,false,true,unspecified tea,tea leaf,multiple component groups,,,tea polyphenols; amino acids; caffeine; volatile metabolites,,,fresh tea leaves; secondary metabolites,"contents of secondary metabolites such as tea polyphenols, amino acids, caffeine, and volatile metabolites in fresh tea leaves",0.90,,llm_extracted,
PMID_41009815_GLM1,PMID_41009815,true,false,true,green tea,purified component,catechins,minimal processing,,epigallocatechin-gallate; EGCG,,Southeast Asia,minimal processing; catechins; epigallocatechin-gallate; EGCG,"Its health benefits are largely attributed to its minimal processing, which preserves pharmacologically active compounds, particularly catechins, with epigallocatechin-gallate (EGCG) being the most abundant and bioactive.",0.95,"Abstract explicitly states tea type, processing level, origin, and specific compound names.",llm_extracted,
PMID_41009815_GLM2,PMID_41009815,true,false,true,green tea,purified component,catechins,minimal processing,,epigallocatechin-gallate; EGCG,,Southeast Asia,minimal processing; catechins; epigallocatechin-gallate; EGCG,"Its health benefits are largely attributed to its minimal processing, which preserves pharmacologically active compounds, particularly catechins...with epigallocatechin-gallate (EGCG) being the most abundant and bioactive.",0.95,"Abstract explicitly states tea type, processing level, origin, and specific compound names.",llm_extracted,
PMID_41019326_GLM1,PMID_41019326,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-gallate; catechins,,,green tea catechins; epigallocatechin-3-gallate (EGCG),"Plant-derived polyphenols (e.g., epigallocatechin-3-gallate (EGCG)...green tea catechins showing 4% to 5% body fat reduction",0.95,Abstract explicitly names EGCG and green tea catechins as bioactive compounds; no processing or extraction methods described.,llm_extracted,
PMID_41019326_GLM2,PMID_41019326,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-gallate; EGCG,,,green tea catechins; epigallocatechin-3-gallate; EGCG,green tea catechins showing 4% to 5% body fat reduction; epigallocatechin-3-gallate (EGCG),0.95,Abstract explicitly names EGCG and green tea catechins as bioactive compounds; no processing or extraction methods described.,llm_extracted,
PMID_41063115_GLM1,PMID_41063115,false,false,false,,,,,,,,,herbal tea consumption,herbal tea consumption was independently associated with a lower risk of incident CVD events,0.95,"Study focuses on herbal tea consumption in a cohort; no Camellia sinensis tea processing, extraction, or specific tea components are reported.",llm_extracted,
PMID_41067627_GLM1,PMID_41067627,true,false,true,unspecified tea,tea leaf,theanine,processing transformations,,L-theanine,,,processing transformations;L-theanine;tea,processing transformations of L-theanine in tea,0.90,Title and abstract explicitly mention L-theanine and its processing transformations in tea.,llm_extracted,
PMID_41073208_GLM1,PMID_41073208,false,false,false,green tea,tea infusion,,,,,,,green tea intake; green tea consumption,green tea intake; green tea consumption,0.90,"Title and abstract specify green tea intake/consumption but provide no processing, extraction, or specific compound details.",llm_extracted,
PMID_41128781_AUTO1,PMID_41128781,false,false,false,,,,,,,,,,,1.00,"No tea, tea processing, extraction, or tea components mentioned in title or abstract; study concerns preterm infants and hippocampal glutamate.",llm_extracted,
PMID_41135302_GLM1,PMID_41135302,false,false,false,unspecified tea,tea infusion,,,,,,,tea,"MRD scores were derived from consumption of whole grains, nuts, vegetables, fruits, legumes, coffee, and tea",0.90,"Tea is mentioned only as a dietary component in a food frequency questionnaire with no processing, extraction, or specific component details reported.",llm_extracted,
PMID_41140078_GLM1,PMID_41140078,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-gallate;catechins;polyphenols;fluoride,,,green tea;catechins;polyphenols;fluoride;epigallocatechin-3-gallate,"Green tea contains several bioactive components, including catechins, polyphenols, and fluoride...epigallocatechin-3-gallate (EGCG) has significant potential for oral health benefits",0.95,"Abstract explicitly names green tea and its bioactive components including EGCG, catechins, polyphenols, and fluoride; no processing or extraction methods described",llm_extracted,
PMID_41140078_GLM2,PMID_41140078,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-gallate; EGCG; catechins; polyphenols; fluoride,,,"green tea contains several bioactive components, including catechins; epigallocatechin-3-gallate (EGCG)","Green tea contains several bioactive components, including catechins, polyphenols, and fluoride... Recent evidence suggests that epigallocatechin-3-gallate (EGCG) has significant potential for oral health benefits.",0.95,"Abstract explicitly names green tea and lists bioactive components including catechins and EGCG, supporting existing material form and component group.",llm_extracted,
PMID_41140262_GLM1,PMID_41140262,false,false,false,unspecified tea,unspecified material,,,,,,,tea (1.2-4.8%); consistently improving FMD,tea (1.2-4.8%) have the most robust evidence,0.90,"Review reports tea efficacy range but specifies no processing, extraction, or component details for tea material.",llm_extracted,
PMID_41142253_GLM1,PMID_41142253,false,false,false,unspecified tea,unspecified material,,,,,,,tea; plant bioactive metabolites,"common plant (e.g., rice, ginseng, tea, etc.) bioactive metabolites",0.95,"Tea mentioned only as example plant in review; no specific processing, extraction, or component details reported.",llm_extracted,
PMID_41149402_GLM1,PMID_41149402,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenol,,,tea polyphenol; gelatin-polyphenol hydrogel,dynamic crosslinking between gelatin and tea polyphenol,0.90,Abstract mentions tea polyphenol as a component in hydrogel fabrication but provides no processing or extraction details.,llm_extracted,
PMID_41149402_GLM2,PMID_41149402,false,false,true,unspecified tea,purified component,mixed polyphenols,,,,,,tea polyphenol; ROS scavenging; ABTS scavenging capability,dynamic crosslinking between gelatin and tea polyphenol,0.85,"Abstract mentions 'tea polyphenol' as a component group but provides no details on tea type, processing, or extraction methods.",llm_extracted,tea type unspecified; extraction method unspecified
PMID_41149402_GLM3,PMID_41149402,false,false,true,unspecified tea,tea extract,mixed polyphenols,,,,,,tea polyphenol;GPP20;gelatin-polyphenol hydrogel,dynamic crosslinking between gelatin and tea polyphenol,0.85,"Abstract mentions tea polyphenol as a component in hydrogel fabrication but does not specify tea type, processing, or extraction methods.",llm_extracted,tea type unspecified;material form inferred
PMID_41151447_GLM1,PMID_41151447,false,false,true,green tea,purified component,mixed polyphenols,,,,,,tea polyphenols; green tea (Camellia sinensis) polyphenols,green tea (Camellia sinensis) polyphenols; tea polyphenols (2.5 mg/egg),0.90,Tea type and material form explicitly stated in abstract; no processing or extraction methods described.,llm_extracted,
PMID_41157739_GLM1,PMID_41157739,false,false,false,,,,,,,,,made into tea,"Sometimes these plants and plant substances are used raw, made into tea, or even made into an edible jam product.",0.90,"Abstract refers to preparation of surveyed medicinal plants as tea, not Camellia sinensis or specific tea processing/extraction.",llm_extracted,tea term used generically for herbal preparation
PMID_41157739_GLM2,PMID_41157739,false,false,false,,,,,,,,,,,0.00,"Paper surveys 14 medicinal plants in Kentucky; tea mentioned only as a general preparation method, not as a studied material.",llm_extracted,
PMID_41161636_GLM1,PMID_41161636,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenols,"eight natural compounds (myrcene, citral, menthol, chlorogenic acid, resveratrol, curcumin, quercetin, and tea polyphenols)",0.90,"Abstract mentions tea polyphenols as one of eight tested compounds, but no processing or extraction details provided.",llm_extracted,
PMID_41175620_GLM2,PMID_41175620,true,false,true,unspecified tea,purified component,mixed polyphenols,thermal processing; heating,,tea polyphenols; theabrownin; Teadenol A,,,thermal processing; heating; tea polyphenols; theabrownin,Heating reduced tea polyphenols (10.3 %)... thermal processing increased the levels of low-molecular-weight compounds in theabrownin,0.95,Thermal processing and heating explicitly reported as affecting tea polyphenols and theabrownin composition.,llm_extracted,
PMID_41184896_GLM1,PMID_41184896,false,false,false,unspecified tea,unspecified material,,,,,,,frequent tea drinkers,"subgroup analyses further showed that the negative association between LE8 score and kidney stones risk was more pronounced in males, frequent tea drinkers",0.90,"Tea mentioned only as population characteristic (frequent tea drinkers); no processing, extraction, or component details reported.",llm_extracted,
PMID_41195861_GLM1,PMID_41195861,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenol; GTP microgels,multifunctional gelatin-tea polyphenol (GTP) microgels,0.85,"Abstract reports use of tea polyphenols in microgel fabrication but provides no details on tea type, processing, or extraction methods.",llm_extracted,tea type unspecified; extraction method unspecified
PMID_41195861_GLM2,PMID_41195861,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenol;GTP microgels,multifunctional gelatin-tea polyphenol (GTP) microgels,0.90,Abstract specifies 'tea polyphenol' as material component; no processing or extraction details provided.,llm_extracted,
PMID_41210635_GLM1,PMID_41210635,false,false,true,green tea,purified component,catechins,,,Epigallocatechin gallate; EGCG,,,Epigallocatechin gallate; green tea; catechin,"Epigallocatechin gallate (EGCG), a major catechin in green tea (Camellia sinensis)",1.00,Abstract explicitly identifies EGCG as a major catechin in green tea; no processing or extraction methods described.,llm_extracted,
PMID_41210635_GLM2,PMID_41210635,false,false,true,green tea,purified component,catechins,,,Epigallocatechin gallate; EGCG,,,Epigallocatechin gallate; green tea; catechin,"Epigallocatechin gallate (EGCG), a major catechin in green tea",1.00,Title and abstract explicitly identify EGCG as a major catechin in green tea; no processing or extraction methods described.,llm_extracted,
PMID_41210635_GLM3,PMID_41210635,false,false,true,green tea,purified component,catechins,,,Epigallocatechin gallate; EGCG,,,"Epigallocatechin gallate (EGCG), a major catechin in green tea","Epigallocatechin gallate (EGCG), a major catechin in green tea (Camellia sinensis)",0.95,Abstract explicitly identifies EGCG as a major catechin in green tea; no processing or extraction methods described.,llm_extracted,
PMID_41220294_GLM1,PMID_41220294,false,false,true,green tea,purified component,catechins,,,epigallocatechin gallate; EGCG,,,epigallocatechin gallate; EGCG; green tea derivative,"encapsulation of epigallocatechin gallate (EGCG, a green tea derivative)",0.95,Abstract explicitly identifies EGCG as a green tea derivative; EGCG is a catechin.,llm_extracted,
PMID_41226835_GLM1,PMID_41226835,false,false,true,green tea,purified component,catechins,,,Epigallocatechin Gallate; EGCG,,,Epigallocatechin Gallate; EGCG; green tea; polyphenol,"Epigallocatechin gallate (EGCG), the most abundant and biologically active polyphenol in green tea",0.95,Abstract explicitly identifies EGCG as a polyphenol in green tea; no processing or extraction methods described.,llm_extracted,
PMID_41235304_GLM1,PMID_41235304,false,false,true,green tea,purified component,catechins,,,catechins,,,green tea catechins reduce adiposity,green tea catechins reduce adiposity,0.95,Abstract mentions green tea catechins as active component reducing adiposity; no processing or extraction details provided.,llm_extracted,
PMID_41244722_GLM1,PMID_41244722,false,false,true,unspecified tea,purified component,mixed polyphenols,,,polyphenols,,,tea-derived catalysts; polyphenols; synthesis of tea-derived catalysts,"tea, as a widely consumed beverage rich in bioactive compounds such as polyphenols, has been proposed as an effective material for the synthesis of tea-derived catalysts",0.85,Abstract mentions tea and polyphenols as source material for catalyst synthesis but provides no specific processing or extraction details for the tea material itself.,llm_extracted,review article; catalyst focus not consumption
PMID_41255516_GLM2,PMID_41255516,false,false,true,unspecified tea,purified component,catechins,,,epigallocatechin gallate; EGCG,,,epigallocatechin gallate; EGCG; main bioactive component in tea,"epigallocatechin gallate (EGCG), the main bioactive component in tea",0.95,"Title and abstract explicitly identify EGCG as the studied compound, a purified catechin component, with no tea processing or extraction methods described.",llm_extracted,
PMID_41265599_GLM1,PMID_41265599,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenols; TP; radical scavenging rates; DPPH; ABTS+,tea polyphenols (TP) incorporation; radical scavenging rates of 77.9 ± 4.12 % (DPPH) and 88.56 ± 2.08 % (ABTS+),0.90,"Abstract reports tea polyphenols as an additive material without specifying tea type, processing, or extraction methods.",llm_extracted,
PMID_41269420_GLM1,PMID_41269420,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-gallate; EGCG,,,Epigallocatechin-3-gallate (EGCG); green tea's epigallocatechin-3-gallate; EGCG treatment,"Therapeutic potential of green tea's epigallocatechin-3-gallate... EGCG has gained attention for its antioxidant, anti-inflammatory, anti-fibrotic, and anti-cancer properties.",1.00,"Title and abstract explicitly name EGCG as a compound from green tea; existing record fields correctly identify tea type, material form, and component group.",llm_extracted,
PMID_41277394_GLM1,PMID_41277394,false,false,true,oolong tea,purified component,mixed polyphenols,,,Oolong Tea Polyphenols,,,Oolong Tea Polyphenols (OTPs); main active components in oolong tea,"As the main active components in oolong tea, Oolong Tea Polyphenols (OTPs)",0.85,OTP explicitly named as polyphenols from oolong tea; no processing or extraction details reported in text.,llm_extracted,component classification override
PMID_41277394_GLM2,PMID_41277394,false,false,true,oolong tea,purified component,mixed polyphenols,,,Oolong Tea Polyphenols,,,Oolong Tea Polyphenols; main active components in oolong tea,"As the main active components in oolong tea, Oolong Tea Polyphenols (OTPs)",0.95,Title and abstract explicitly identify oolong tea and Oolong Tea Polyphenols (OTPs) as the active component; polyphenols correctly maps to mixed polyphenols.,llm_extracted,
PMID_41282206_GLM1,PMID_41282206,false,false,false,unspecified tea,tea infusion,,,,,,,tea consumption;consumption of tea;drinking tea,tea consumption and CVD biomarkers;frequency and type of tea consumption,0.90,"Epidemiological study on tea consumption habits; no processing, extraction, or specific compounds reported.",llm_extracted,
PMID_41282206_GLM2,PMID_41282206,false,false,false,unspecified tea,tea infusion,,,,,,,tea consumption; frequency and type of tea consumption; drinking tea,tea consumption; frequency and type of tea consumption,0.95,Epidemiological cohort study on tea consumption habits; no tea processing or extraction methods reported.,llm_extracted,
PMID_41284344_GLM1,PMID_41284344,false,false,true,green tea,purified component,catechins,,,EGCG; (-)-epigallocatechin-3-O-gallate,,,Green tea; EGCG; EGCG treatment; EGCG supplementation,"Green tea, particularly its active ingredient (-)-epigallocatechin-3-O-gallate (EGCG)",1.00,"Title and abstract explicitly identify green tea and its purified active ingredient EGCG, a catechin.",llm_extracted,
PMID_41284344_GLM2,PMID_41284344,false,false,true,green tea,purified component,catechins,,,EGCG; (-)-epigallocatechin-3-O-gallate,,,Green tea; EGCG; (-)-epigallocatechin-3-O-gallate; EGCG treatment; EGCG supplementation,"Green tea, particularly its active ingredient (-)-epigallocatechin-3-O-gallate (EGCG)",1.00,"Title and abstract explicitly identify green tea and its purified active ingredient EGCG, a catechin.",llm_extracted,
PMID_41290504_GLM1,PMID_41290504,false,false,true,green tea,purified component,catechins,,,epigallocatechin gallate; EGCG,,,major polyphenol in green tea; EGCG,"EGCG, the major polyphenol in green tea",0.95,Abstract identifies EGCG as major polyphenol in green tea; no processing or extraction methods described.,llm_extracted,
PMID_41296402_GLM1,PMID_41296402,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-O-gallate,,,epigallocatechin-3-O-gallate in tea; green tea,epigallocatechin-3-O-gallate (EGCG) in tea,0.95,Abstract identifies EGCG as a component in green tea but provides no processing or extraction details.,llm_extracted,
PMID_41300675_GLM1,PMID_41300675,false,false,false,green tea,unspecified material,,,,,,,green tea... demonstrated antimicrobial activity,The most commonly investigated agents included... green tea... demonstrated antimicrobial activity against cariogenic bacteria,0.90,"Tea type explicitly stated as green tea in review summary; no processing, extraction, or specific compound details reported in abstract",llm_extracted,
PMID_41300675_GLM2,PMID_41300675,false,false,false,green tea,unspecified material,,,,,,,green tea; antimicrobial activity,green tea... demonstrated antimicrobial activity against cariogenic bacteria,0.90,"Tea type identified from claim text; no processing, extraction, or specific component details reported in abstract.",llm_extracted,
PMID_41303363_GLM1,PMID_41303363,false,false,true,green tea,unspecified material,multiple component groups,,,,,,green tea; phytochemical composition; pharmacological properties,phytochemical composition and pharmacological properties of nine medicinal plants... green tea,0.90,Tea type stated as green tea; no processing or extraction methods described; component context is general phytochemical composition.,llm_extracted,
PMID_41314057_GLM2,PMID_41314057,false,false,false,unspecified tea,tea infusion,,,,,,,tea consumption; tea intake,Self-reported intake of... tea was assessed through 24-h dietary recall.,0.90,"Study assesses self-reported tea consumption as a beverage category without specifying processing, extraction, or chemical components.",llm_extracted,
PMID_41316291_GLM1,PMID_41316291,false,false,true,green tea,unspecified material,mixed polyphenols,,,,,,green and black tea; polyphenolic compounds; tea polyphenols,Green and black tea contain polyphenolic compounds that exhibit potent antioxidant and anti-inflammatory activities.,0.95,"Review article discusses green and black tea polyphenols without reporting specific processing, extraction methods, or named compounds.",llm_extracted,
PMID_41316291_GLM3,PMID_41316291,false,false,true,green tea,purified component,mixed polyphenols,,,,,,polyphenolic compounds; antioxidant activities,Green and black tea contain polyphenolic compounds that exhibit potent antioxidant and anti-inflammatory activities.,0.90,Review abstract mentions tea types and polyphenolic compounds but reports no specific processing or extraction methods.,llm_extracted,
PMID_41343461_GLM1,PMID_41343461,false,false,true,green tea,purified component,catechins,,,epigallocatechin gallate; EGCG,,,Epigallocatechin gallate (EGCG) a green tea polyphenol,Epigallocatechin gallate (EGCG) a green tea polyphenol that directly targeted RA inflammatory pathways,0.95,Abstract identifies EGCG as a green tea polyphenol but does not describe tea processing or extraction methods for the material itself.,llm_extracted,
PMID_41343461_GLM2,PMID_41343461,false,false,true,green tea,purified component,catechins,,,epigallocatechin gallate; EGCG,,,Epigallocatechin gallate; EGCG; green tea polyphenol,Epigallocatechin gallate (EGCG) a green tea polyphenol,0.95,EGCG identified as green tea polyphenol; no tea processing or extraction methods described for the tea material itself.,llm_extracted,
PMID_41353598_GLM1,PMID_41353598,false,false,false,green tea,unspecified material,,,,,,,therapies using Green Tea,therapies using Green Tea and Vitamin E were effective in reducing markers of cellular oxidative damage,0.90,"Abstract mentions 'Green Tea' therapy but provides no details on processing, extraction, or specific components.",llm_extracted,
PMID_41356832_GLM1,PMID_41356832,false,false,false,green tea,tea infusion,,,,,,,frequent consumption of green tea,"frequent consumption of fish, whole grains, and green tea",0.90,"Lifestyle study mentions green tea consumption only; no processing, extraction, or specific component details reported.",llm_extracted,
PMID_41362433_GLM1,PMID_41362433,false,false,false,,,,,,,,,,,0.95,"Tea tree oil is from Melaleuca alternifolia, not Camellia sinensis; no tea-material context present.",llm_extracted,
PMID_41362433_GLM2,PMID_41362433,false,false,false,,,,,,,,,tea tree oil,"ingredients such as Aloe vera, tea tree oil, calendula",0.95,Tea tree oil (Melaleuca alternifolia) is distinct from Camellia sinensis tea; no actual tea material context present.,llm_extracted,
PMID_41371855_GLM1,PMID_41371855,false,true,true,white tea,purified component,tea polysaccharides,,purification,WTP-2,,,white tea polysaccharide;WTP-2;homogeneous pectic polysaccharide,"identified a homogeneous pectic polysaccharide (WTP-2, 150.79 kDa) as the key anti-colitic constituent",0.95,"Abstract explicitly names white tea polysaccharide WTP-2 and describes its purification and structural characterization, but omits processing details.",llm_extracted,
PMID_41371855_GLM2,PMID_41371855,false,true,true,white tea,purified component,tea polysaccharides,,purification,WTP-2,,,homogeneous pectic polysaccharide; WTP-2; white tea polysaccharide,"identified a homogeneous pectic polysaccharide (WTP-2, 150.79 kDa) as the key anti-colitic constituent",0.95,"Abstract explicitly names WTP-2 as a homogeneous pectic polysaccharide isolated from white tea, matching purified component and tea polysaccharide categories.",llm_extracted,
PMID_41373951_GLM1,PMID_41373951,false,false,false,unspecified tea,tea infusion,,,,,,,tea consumption;tea intake,tea intake were repeatedly assessed via self-administered questionnaires,0.95,"Epidemiological study on tea consumption habits; no processing, extraction, or specific components reported.",llm_extracted,
PMID_41409372_GLM1,PMID_41409372,false,false,false,unspecified tea,unspecified material,,,,,,,tea,"Evidence remains inconclusive on the link between melanoma risk and nutrients such as selenium and vitamins A-E, as well as polyunsaturated fats and tea.",0.90,"Abstract mentions 'tea' only as a general dietary term with no processing, extraction, or component details reported.",llm_extracted,
PMID_41411000_GLM1,PMID_41411000,false,false,false,unspecified tea,unspecified material,,,,,,,tea intake; cups per d,intakes of tea and coffee were derived from both a food frequency questionnaire,0.95,"Epidemiological study on tea consumption with no reported processing, extraction, or component details.",llm_extracted,
PMID_41411000_GLM2,PMID_41411000,false,false,false,unspecified tea,unspecified material,,,,,,,tea intake; cups per d; not consuming tea,intakes of tea and coffee were derived from both a food frequency questionnaire and from repeated 24 hour diet assessments,0.95,"Epidemiological study on tea consumption; no processing, extraction, or specific components reported.",llm_extracted,
PMID_41418292_GLM1,PMID_41418292,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-gallate; EGCG,,,"epigallocatechin-3-gallate (EGCG), a potent catechin found in green tea","epigallocatechin-3-gallate (EGCG), a potent catechin found in green tea",1.00,Abstract explicitly identifies EGCG as a catechin compound found in green tea; no processing or extraction methods reported.,llm_extracted,
PMID_41418292_GLM3,PMID_41418292,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-gallate; EGCG,,,epigallocatechin-3-gallate; EGCG; catechin found in green tea,"epigallocatechin-3-gallate (EGCG), a potent catechin found in green tea",0.95,Abstract explicitly identifies EGCG as a catechin found in green tea; no processing or extraction methods described.,llm_extracted,
PMID_41425625_GLM1,PMID_41425625,false,false,true,green tea,purified component,catechins,,,catechins,,,green tea catechins,"focus is on the neuroprotective effects of curcumin, green tea catechins, vitamin E, and other plant compounds",0.95,Abstract explicitly mentions green tea catechins as a compound group; no processing or extraction methods described.,llm_extracted,
PMID_41427140_GLM1,PMID_41427140,true,false,true,green tea,tea leaf,multiple component groups,tea processing by-product,,,,,green tea dust; by-product of tea processing; rich protein profile and bioactive compounds,"Green tea dust (GTD), a by-product of tea processing",0.95,,llm_extracted,
PMID_41427140_GLM2,PMID_41427140,true,false,false,green tea,tea leaf,,tea dust production,,,,,Green tea dust (GTD); by-product of tea processing; rich protein profile and bioactive compounds,"Green tea dust (GTD), a by-product of tea processing",0.95,"Title and abstract explicitly identify green tea dust as a by-product of tea processing, confirming processing context.",llm_extracted,
PMID_41427140_GLM3,PMID_41427140,true,false,false,green tea,tea leaf,,tea processing by-product,,,,,"Green tea dust (GTD), a by-product of tea processing","Green tea dust (GTD), a by-product of tea processing",0.95,"Abstract explicitly states GTD is a by-product of tea processing, confirming processing context.",llm_extracted,
PMID_41431168_GLM1,PMID_41431168,false,false,true,yellow tea,purified component,multiple component groups,,,EGCG; yellow tea polysaccharides; caffeine; theanine,,,tea polyphenols; EGCG; yellow tea polysaccharides; caffeine; theanine,"specific components, such as EGCG and yellow tea polysaccharides... tea polyphenols, polysaccharides, caffeine, and theanine",0.95,"Abstract explicitly names EGCG, yellow tea polysaccharides, caffeine, and theanine as tea components; no processing or extraction methods described.",llm_extracted,
PMID_41431168_GLM2,PMID_41431168,false,false,true,yellow tea,purified component,multiple component groups,,,EGCG; yellow tea polysaccharides,,,"specific components, such as EGCG and yellow tea polysaccharides; tea polyphenols, polysaccharides, caffeine, and theanine","specific components, such as EGCG and yellow tea polysaccharides",0.90,Abstract explicitly names EGCG and yellow tea polysaccharides as specific components; no processing or extraction methods described.,llm_extracted,
PMID_41439563_GLM1,PMID_41439563,false,false,false,,,,,,,,,tea tree oil,medicinal plants...including tea tree oil,0.95,Tea tree oil (Melaleuca alternifolia) is distinct from Camellia sinensis; no tea processing or extraction context present.,llm_extracted,
PMID_41439563_GLM2,PMID_41439563,false,false,false,,,,,,,,,tea tree oil; antibacterial; anti-inflammatory; sebum-reducing effects in vitro,"medicinal plants holding potential acne treatment properties, including tea tree oil",0.95,Tea tree oil (Melaleuca alternifolia) is distinct from Camellia sinensis tea; no actual tea processing or extraction context present.,llm_extracted,tea tree oil misidentification risk
PMID_41462286_GLM1,PMID_41462286,false,false,false,unspecified tea,tea infusion,,,,,,,tea consumption; dietary tea intake,Dietary tea and meat intake was calculated based on food consumption from 24-hour dietary recall,0.95,"Epidemiological study on tea consumption; no processing, extraction, or specific component details reported.",llm_extracted,
